Delta_RelPower_F_EO,Theta_RelPower_F_EO,High_RelPower_F_EO,Alpha_RelPower_F_EO,Beta_RelPower_F_EO,DF_F_EO,DFV_F_EO,Delta_RelPower_C_EO,Theta_RelPower_C_EO,High_RelPower_C_EO,Alpha_RelPower_C_EO,Beta_RelPower_C_EO,DF_C_EO,DFV_C_EO,Delta_RelPower_T_EO,Theta_RelPower_T_EO,High_RelPower_T_EO,Alpha_RelPower_T_EO,Beta_RelPower_T_EO,DF_T_EO,DFV_T_EO,Delta_RelPower_P_EO,Theta_RelPower_P_EO,High_RelPower_P_EO,Alpha_RelPower_P_EO,Beta_RelPower_P_EO,DF_P_EO,DFV_P_EO,Delta_RelPower_O_EO,Theta_RelPower_O_EO,High_RelPower_O_EO,Alpha_RelPower_O_EO,Beta_RelPower_O_EO,DF_O_EO,DFV_O_EO,Delta_RelPower_F_EC,Theta_RelPower_F_EC,High_RelPower_F_EC,Alpha_RelPower_F_EC,Beta_RelPower_F_EC,DF_F_EC,DFV_F_EC,Delta_RelPower_C_EC,Theta_RelPower_C_EC,High_RelPower_C_EC,Alpha_RelPower_C_EC,Beta_RelPower_C_EC,DF_C_EC,DFV_C_EC,Delta_RelPower_T_EC,Theta_RelPower_T_EC,High_RelPower_T_EC,Alpha_RelPower_T_EC,Beta_RelPower_T_EC,DF_T_EC,DFV_T_EC,Delta_RelPower_P_EC,Theta_RelPower_P_EC,High_RelPower_P_EC,Alpha_RelPower_P_EC,Beta_RelPower_P_EC,DF_P_EC,DFV_P_EC,Delta_RelPower_O_EC,Theta_RelPower_O_EC,High_RelPower_O_EC,Alpha_RelPower_O_EC,Beta_RelPower_O_EC,DF_O_EC,DFV_O_EC
0.6368272386065239,0.04261579714173279,0.08437703684389176,0.0874642826586998,0.14871564474915178,0.5277618598880369,0.06030682766356871,0.12883330057840775,0.12209775846779866,0.16100025340218796,0.34641508401320376,0.03375818551449557,0.0667874668716824,0.15344468238039913,0.39959458122021924,0.5328811293616802,0.05021939463163037,0.10742895120936072,0.13083375903027175,0.17863676576705698,0.4980111386150378,0.0533853965682846,0.1186803845577453,0.1401310897534356,0.18979199050549672,1.1078650210084033,1.8628545168067228,4.2919511554621845,1.4361213235294117,1.994157037815126,0.20715360477830833,2.5162832538805966,38.83968461293063,1.0069443103528177,4.173646782357244,0.6894305019227286,0.0370300148979508,0.07709426056331986,0.07987166919751601,0.11657355341848472,0.5017511735169352,0.060141531004413884,0.12429219423960884,0.13992579528891377,0.17388930595012825,0.5553330984977161,0.049353252623437975,0.10328199890544237,0.1339107264924255,0.15812092348097798,0.473449988637694,0.05539817482185736,0.13098566820054333,0.15873270007526272,0.18143346826464257,0.4209204051657362,0.05893690656441934,0.14138714551553683,0.16656782581392945,0.21218771694037822,1.0422137605042017,1.7315519957983194,1.4115021008403361,1.5756302521008403,2.2485556722689077,0.07583061085187756,2.0586057837657123,1.7903028054052503,1.4122272731473104,3.8075586823654097
0.6021389932546991,0.04915088429443764,0.14241957217760687,0.11690679919455714,0.08938375107869913,0.40634695448940966,0.05989104312472177,0.18427845545723182,0.1884687057410889,0.16101484118754794,0.4239082666487091,0.05361586712604823,0.22640454166273677,0.18697768672048992,0.10909363784201583,0.3771871627047967,0.04273873958730631,0.19946486828860413,0.2361817299191838,0.144427499500109,0.40632090859301867,0.042378862809463534,0.14728563549948737,0.2503670849082199,0.15364750818981057,5.949645483193278,3.32359506302521,3.3810399159663866,3.4466911764705883,3.676470588235294,181.16592914739428,8.403863469790489,8.972391015804298,10.719997011902183,29.58323185949471,0.45216827526655773,0.03816126291857968,0.1648111384200985,0.2677497758734399,0.07710954752132419,0.3046241990810769,0.04738597234763776,0.2159726712228373,0.2973872793760389,0.1346298779724092,0.31348453596411613,0.04647729626150564,0.24838568326915011,0.29933872220666474,0.09231376229856333,0.21722311375078307,0.029398552864900892,0.1974499461776256,0.4515396351305803,0.10438875207611022,0.15353998967154323,0.023222817151128013,0.1491882376588672,0.5821352808115751,0.0919136747068864,5.933232668067227,6.384585084033613,5.883994222689076,8.263852415966387,8.830094537815127,64.30745587814631,10.286698477070056,11.21107766406195,5.23783444903697,3.5645774710389673
0.6273445883263,0.04536791988495597,0.11723242055110755,0.05397617272667037,0.156078898510966,0.4426964435183142,0.091705770910813,0.263586786321684,0.13903926114809995,0.06297173810108873,0.3746664769582855,0.07680796103057953,0.34052521038860145,0.11926994960956408,0.0887304020129696,0.40930474399168715,0.0673974495873273,0.32587875897060004,0.1453531098148842,0.05206593763550141,0.4456864789841058,0.059647647449515034,0.26876837783067237,0.18414433077342243,0.041753164962284366,1.9859506302521008,3.2169117647058822,4.932050945378151,4.4971113445378155,3.791360294117647,8.349583298967568,6.801588253637852,8.66879919189643,10.245483260514689,9.972331433147707,0.7147834655390398,0.04518993855002207,0.14121192821210274,0.07236407263826318,0.026450595060572117,0.4258990718052786,0.09386328003340334,0.29400219076964673,0.13135744084087003,0.05487801655080139,0.3720912073332407,0.08086976519512959,0.33384472980630886,0.14561132209817954,0.06758297556714153,0.3228874002368298,0.06328661831172427,0.36424917938560253,0.20684318662367954,0.04273361544216391,0.33356672628722117,0.05134862159496368,0.27363696954199795,0.31005755769550336,0.031390124880313904,1.1817226890756303,3.364627100840336,4.398634453781512,5.243894432773109,5.801930147058823,0.41471128030715954,6.598744736865333,8.412753026302433,8.813321830340591,12.154044105578812
0.7066149890469952,0.04109294211778164,0.07243143204360789,0.08762798622578866,0.09223265056582686,0.45359793486603245,0.05266980880951196,0.12443789219626611,0.24834009555070508,0.12095426857748448,0.49407927352925735,0.05673670405347603,0.10829284845502166,0.15766863595205266,0.18322253801019228,0.5369809096242589,0.04022714458516006,0.10462042606877482,0.2049068805585576,0.11326463916324853,0.5463301963411454,0.034117288734836056,0.09075801862481658,0.19085769046428636,0.13793680583491558,1.4771533613445378,3.175879726890756,2.4126838235294117,2.4455094537815127,2.396271008403361,2.353981502412545,11.688015839952708,7.915072551883805,8.685231402418502,7.609325683973038,0.5593021081516358,0.025536765230818537,0.07415107020826672,0.24135317730325204,0.09965687910602694,0.3226999798553057,0.033591268225819905,0.11192662594355327,0.41899894208617683,0.11278318388914439,0.3528239831467919,0.03203095606336319,0.10432602914998663,0.35400504136527416,0.15681399027458406,0.1460475694125394,0.01562681499502099,0.09009514536115869,0.6700923752018696,0.07813809502941128,0.11916771147400369,0.011874268178228677,0.08284688885851875,0.7059495061813311,0.08016162530791769,2.379858193277311,6.154805672268908,5.391609768907563,9.535845588235293,9.404543067226891,9.595064042390856,16.95063329502297,18.365823753674267,0.8127209695918809,0.7992519445737843
0.4408571020539056,0.04778569186375636,0.10699777650618268,0.2157947683969697,0.1885646611791856,0.3855187186003577,0.06305794882704407,0.1159453564335831,0.22186806677307908,0.21360990936593607,0.33326862998533835,0.04026332132722417,0.09576230168065764,0.3531845414252159,0.17752120558156406,0.37171507668885395,0.04548073686832572,0.1079273062348484,0.27728177755328187,0.1975951026546899,0.3364142187032258,0.03886849836537837,0.10790269442964451,0.3417794586932498,0.17503512980850164,2.617844012605042,3.627232142857143,6.491268382352941,3.750328256302521,5.235688025210084,8.846455631885107,10.53277756415066,21.951951664742193,14.601365951366759,16.88934923119064,0.3772924594336578,0.05736575760514135,0.1341255730339379,0.27460665049645105,0.1566095594308118,0.3309102082739108,0.06386090678258582,0.1525206642076757,0.2676542190070293,0.18505400172879838,0.2783575747849653,0.04513495764195267,0.12848222087637504,0.33517960906699407,0.21284563762971292,0.23006620124808222,0.04369044669038521,0.17417049831124484,0.3867619015689425,0.1653109521813452,0.18049193076426587,0.040611720509218074,0.17509455102172009,0.4843294936525706,0.1194723040522254,3.5287552521008405,4.964876575630252,6.146599264705882,8.148962710084033,8.63314075630252,12.151080920074836,12.879889863803978,17.043569567647832,6.5625130595666565,3.3816681112932305
0.6269393720001896,0.03372098142972232,0.06216555982686776,0.16627449413772283,0.11089959260549768,0.3228653988333292,0.028488020688142025,0.08429333177053705,0.3601995162483111,0.20415373245968058,0.387041822370704,0.02769029936908121,0.05805056281987789,0.20673137573971487,0.320485939700622,0.4218932457375049,0.02553272633709052,0.06736471624186594,0.34801021142473737,0.13719910025880125,0.4519657414893494,0.02716692264245805,0.06744380698019745,0.3277638024376687,0.12565972645032641,2.3834745762711864,6.455243644067797,4.841432733050848,4.8166048728813555,4.71729343220339,9.044426948439968,21.56328586489604,30.265324282187283,18.535691819907395,17.365036734011422,0.2675818158401255,0.011249191164017,0.05940804938485621,0.5901168349298638,0.07164410868113745,0.14187327858732962,0.019614407264947124,0.13670489661694646,0.55309993053568,0.14870748699509695,0.23203406188305709,0.022212395194671875,0.12279367388905463,0.42017981307282665,0.20278005596038973,0.09601763021830732,0.009065087953147847,0.06148368027634183,0.7580195798505273,0.07541402170167573,0.07880351781941865,0.006560103563615417,0.04583952567128881,0.8030932703012704,0.06570358264440682,8.209745762711865,9.202860169491526,7.6718087923728815,9.542174258474576,9.542174258474576,10.60740079937293,2.8514341525872613,11.69100331013588,1.3320893263275748,1.3320893263275753
0.3766978824497534,0.020730372465271686,0.047907747639015244,0.07527018285108412,0.47939381459487557,0.37726806580487166,0.04153003427465961,0.10512549565290324,0.15092044229998147,0.32515596196758406,0.2532844227431039,0.027811389654617432,0.08177966579307235,0.21454986185272204,0.42257465995648436,0.330830435738371,0.033683529533909864,0.10020878556411303,0.17102429882035294,0.36425295034325306,0.3674195671957405,0.03890778687114523,0.1199692898979567,0.1814196350718513,0.2922837209633063,5.20557468220339,2.8883077330508473,6.935248940677966,3.641419491525424,3.4510725635593222,78.76792333482905,13.487121902023086,42.09728290280609,26.842877290194753,18.389462671277172,0.4834020054034373,0.021388463102897996,0.051420095541875384,0.08063480122732238,0.363154634724467,0.38931593858641406,0.04485741595151728,0.11387489797700619,0.13615767368809573,0.31579407379696667,0.3282416059436793,0.03411283730203927,0.09400515297734949,0.17159242892595072,0.3720479748509811,0.28324324472375145,0.03300947744080153,0.10444583862982726,0.16488884846680862,0.41441259073881115,0.2793434307182999,0.036474136026989686,0.12739546985555805,0.1724283150714917,0.3843586483276606,1.1669094279661016,3.045550847457627,3.955905720338983,5.586268538135593,5.809719279661017,4.239138499377484,20.57947533050511,27.62176154228984,43.07513468500457,44.804063209066875
0.6134400871381459,0.03614452948400341,0.06115468895734141,0.04382635614942329,0.24543433827108593,0.5537222578854544,0.07760676599014531,0.11755453584258521,0.08140811846006424,0.16970832182175072,0.5793178176772144,0.056329807162529874,0.08081328416654372,0.08510469461821468,0.19843439637549726,0.6119815703256565,0.06109670160052721,0.10467667791752135,0.09248000507025667,0.12976504508603842,0.5906269205297934,0.058496736704170736,0.11332063169038166,0.09693913749069237,0.1406165735849617,1.6138109110169492,2.102092161016949,1.5724311440677967,1.7296742584745763,1.9945047669491525,11.062252216728146,1.46489415967372,0.6632707612811063,1.2351054975404994,2.4632933632254232,0.8664144103340063,0.021241998970174453,0.03536064319341427,0.024991553612584854,0.05199139388981991,0.5594573213458909,0.06423605395197148,0.11209615246440474,0.09411104892851661,0.17009942330921632,0.6693129049700091,0.041932586315815625,0.06832829340482398,0.08634214410620462,0.13408407120314672,0.639585373424963,0.04504525719328983,0.08132075600236238,0.11426162872293773,0.1197869846564469,0.6326633211440448,0.03807149335134253,0.06998145703987695,0.13835187218668413,0.12093185627805184,1.042770127118644,1.8951933262711864,1.3572563559322033,1.332428495762712,1.5558792372881356,0.07643640743388216,1.2655156811432262,0.4693031037069538,0.6088200946951419,2.493087124187555
0.4781632717381489,0.05337145481224751,0.150040001766373,0.20448922278019319,0.11393604890303738,0.3621989816287104,0.06581401862499005,0.22358214097850856,0.2578716357126534,0.09053322305513743,0.30170988083101546,0.04704965747322022,0.13307743216261825,0.33991399468522177,0.17824903484792415,0.3557514113655183,0.04324000729885198,0.14384848449364543,0.355929586946794,0.10123050989519022,0.33390231911730067,0.03625397454416582,0.12679012187692434,0.4256392211422063,0.07741436331940267,2.77244438559322,4.435911016949152,6.008342161016949,5.180746822033898,6.082825741525424,10.166658611346923,12.052569434547586,18.178440653979862,18.40281849515674,17.754684334272493,0.3523448686831776,0.042249999078230606,0.17023559706533586,0.31934940221568425,0.11582013295757178,0.29389347030439283,0.05530798395028474,0.2438780119871551,0.2980760295455843,0.10884450421258304,0.2436833913572138,0.045291472616403775,0.16605035616435565,0.3886753991553929,0.15629938070663388,0.18621731824954896,0.03131529843577524,0.1997792616782093,0.47301611013995826,0.10967201149650817,0.12280132597109543,0.02475991236560662,0.1517621189768301,0.6195798558436308,0.08109678684283687,4.849708686440678,6.0579978813559325,7.274563029661017,8.95458156779661,9.517346398305085,15.322349085885877,10.693426003438313,14.67037940634903,3.464021274530487,0.6495724803789771
0.541071988301051,0.031309332752900564,0.06016337381576082,0.06874041830250435,0.29871488682778324,0.3655127332252179,0.03106224970150889,0.08290257020360779,0.1794959628611148,0.3410264840085506,0.4728687109699718,0.028876100694492052,0.08746452055356554,0.23509206654943987,0.17569860123253087,0.4724770804253966,0.034986096046384384,0.08824162891916804,0.19537884168526778,0.2089163529237832,0.5447850834896162,0.0489013464083671,0.0961493751722987,0.13232046401852465,0.17784373091119315,3.641419491525424,2.6483050847457625,2.4331302966101696,2.019332627118644,2.085540254237288,56.84320832833034,17.7335204902787,10.340832253017494,8.562521426303054,4.65385395368945,0.3863699595329263,0.02714128799916625,0.10286948987527854,0.18518693898271518,0.29843232360991384,0.3070878210505399,0.02667742693237395,0.09829452829589606,0.24849256095117328,0.31944766277001685,0.37206278433592194,0.02698153565039401,0.11386201462572225,0.3049450649658986,0.18214860042206313,0.25093280073832824,0.02217246155771456,0.10778964640124047,0.4072456428473392,0.21185944845537763,0.2669537568475861,0.030254632250898722,0.11704546047328183,0.3448833747425136,0.24086277568571962,1.4896716101694916,3.500728283898305,3.533832097457627,6.66214247881356,5.586268538135593,3.7615479357247366,20.42036979782688,14.336141352337076,17.27332674337166,17.277436227642305
0.7302538911161921,0.04645074563917834,0.09286386955592321,0.06734503624464287,0.06308645744406345,0.5266327633497714,0.05561752988852636,0.15314578243537663,0.1794993679154514,0.08510455641087433,0.4839124530932499,0.07182539829935083,0.23688913493733904,0.11712998074180274,0.09024303292825751,0.5399196431413776,0.05741973677718943,0.1730242898782412,0.1560127655427633,0.07362356466042852,0.5977424612063977,0.057146522558641104,0.13305873007607374,0.13976320591262945,0.07228908024625809,1.2227547268907564,2.6752888655462184,3.208705357142857,2.396271008403361,2.0926339285714284,0.9651903327967214,9.496066708507858,15.96631694670056,6.407215201108016,4.187923948876426,0.6004064055001779,0.059018033059635114,0.16934879768044866,0.11402183283441265,0.05720493092532556,0.48788395548624525,0.07168997669182091,0.22101051101788022,0.14206672339445073,0.07734883340960291,0.41844541390101064,0.08748811804408889,0.2857797740670071,0.1275059697071272,0.0807807242807662,0.3848882053878023,0.07456804997696347,0.27864682807852914,0.2145662751528714,0.047330641403833675,0.4702991660416063,0.06936030564517026,0.21195348115767235,0.2108375412465497,0.037549505909001454,2.306000525210084,2.461922268907563,4.218093487394958,5.022321428571429,3.6928834033613445,6.711480476266796,5.895931011421111,8.926596330742775,11.14413660972202,11.254313234370034
0.6387173844070049,0.03561940863857731,0.07628842547840836,0.08897482825740384,0.16039995321860556,0.4119946843605337,0.04258399773269008,0.16657750142710576,0.18215612062047914,0.19668769585919132,0.423807554443114,0.044187608561809484,0.10910364950869521,0.22697516862898667,0.19592601885739463,0.49788296309700597,0.033294712232774554,0.0915331452254493,0.18239027440991576,0.19489890503485452,0.43201735347518627,0.03660811456739565,0.09945079520318244,0.22996436232640202,0.20195937442783368,1.4771533613445378,2.3552389705882355,2.388064600840336,2.1172531512605044,2.896861869747899,4.309414554539647,5.92098339795477,9.291472218482978,24.880791154927064,12.436758940708643,0.32354621966800157,0.03221425485067901,0.12393483019814747,0.37152592071156776,0.14877877457160424,0.23913929564470154,0.03015490439868947,0.1592865901343629,0.40816844881419917,0.1632507610080468,0.27587896805432155,0.0332030547321173,0.13520184346405079,0.353937697745646,0.20177843600386444,0.19820122839637822,0.021215785528467992,0.10913320570620642,0.5120305389920274,0.15941924137692,0.14880051250708548,0.028398455405747255,0.11317395388615496,0.5645527703044629,0.1450743078965494,5.161830357142857,7.295496323529412,5.383403361344538,8.551076680672269,9.002429096638656,19.027691643063477,13.124217977632226,18.718712209148368,10.065133015522386,5.852830131363208
